Date,Open,High,Low,Close,Adj Close,Volume
2008-04-03,230.002899,230.779984,223.228287,226.710236,226.710236,13607500
2008-04-04,227.651703,238.022827,227.248215,234.665421,234.665421,11838500
2008-04-07,237.624329,241.813629,235.880859,237.519714,237.519714,11931400
2008-04-08,235.636780,236.184723,230.142365,233.031540,233.031540,9127900
2008-04-09,233.689072,235.118713,227.915710,231.228302,231.228302,12141400
2008-04-10,231.611862,236.045242,230.062668,233.664169,233.664169,10182700
2008-04-11,231.168518,232.757568,226.655441,227.870880,227.870880,8370600
2008-04-14,227.726425,227.870880,224.234512,224.986694,224.986694,7713900
2008-04-15,228.209610,229.001648,221.031525,222.585693,222.585693,9189400
2008-04-16,221.370255,228.284332,219.676605,226.665405,226.665405,15318500
2008-04-17,226.964279,228.827301,222.426285,223.930649,223.930649,26806000
2008-04-18,266.605682,272.827362,261.405182,268.697845,268.697845,36607800
2008-04-21,268.687897,270.281921,264.154877,267.890869,267.890869,14935000
2008-04-22,267.781281,279.367859,267.776306,276.463745,276.463745,15936400
2008-04-23,277.928253,278.610687,269.464966,272.224640,272.224640,9879800
2008-04-24,274.615662,276.209686,269.001709,270.506073,270.506073,8301100
2008-04-25,273.484924,275.467468,270.351654,271.014160,271.014160,8359900
2008-04-28,271.920776,277.365356,268.493622,275.029114,275.029114,8047200
2008-04-29,274.386536,280.648071,273.978058,278.192261,278.192261,8724400
2008-04-30,280.055298,291.337982,278.192261,286.072723,286.072723,15865200
2008-05-01,288.075226,296.354187,287.407715,295.432648,295.432648,13255000
2008-05-02,298.127533,300.100159,288.568390,289.559662,289.559662,14049900
2008-05-05,298.311859,298.381592,292.468750,296.339233,296.339233,12609000
2008-05-06,294.396515,294.894653,290.411469,292.085205,292.085205,9293200
2008-05-07,294.032898,298.625671,287.138733,288.418945,288.418945,13275500
2008-05-08,292.005493,293.549713,288.374115,290.416443,290.416443,10284100
2008-05-09,288.418945,291.407745,284.583313,285.529755,285.529755,9003300
2008-05-12,286.301880,292.279480,283.392761,291.377838,291.377838,9764200
2008-05-13,292.020447,292.877228,288.194763,290.411469,290.411469,10365600
2008-05-14,292.149963,294.491180,286.550934,287.073975,287.073975,8784300
2008-05-15,288.418945,290.386566,286.730255,289.415192,289.415192,8717800
2008-05-16,289.629395,291.248322,288.080200,288.951935,288.951935,8580100
2008-05-19,288.194763,293.340485,285.689178,287.681702,287.681702,11251000
2008-05-20,286.242096,290.152435,285.385315,288.219696,288.219696,6652000
2008-05-21,288.179840,289.619446,272.922028,273.968109,273.968109,12984600
2008-05-22,274.944427,276.070221,269.116272,273.704102,273.704102,10190600
2008-05-23,272.458771,275.467468,267.900848,271.293121,271.293121,8896100
2008-05-27,271.462494,280.249542,270.909576,279.402740,279.402740,7759900
2008-05-28,282.909576,284.677948,279.502350,283.059021,283.059021,8131100
2008-05-29,286.321808,291.846100,285.529755,290.411469,290.411469,9726200
2008-05-30,290.645599,293.858551,289.564636,291.806244,291.806244,6474500
2008-06-02,290.162415,290.854797,284.568359,286.426392,286.426392,7375800
2008-06-03,287.173615,289.166138,279.258270,282.590790,282.590790,8642800
2008-06-04,281.609467,287.920807,281.220917,285.041595,285.041595,6751500
2008-06-05,287.462524,292.922058,287.029144,292.055298,292.055298,7862700
2008-06-06,288.792542,289.275726,282.441345,282.441345,282.441345,9504400
2008-06-09,282.969360,283.935730,271.681671,277.893402,277.893402,10616100
2008-06-10,273.753906,278.366608,272.369080,276.050293,276.050293,7342200
2008-06-11,277.081421,277.629364,271.213440,271.582031,271.582031,7654300
2008-06-12,273.355408,277.958130,272.418915,275.442566,275.442566,11024200
2008-06-13,279.696625,286.775085,279.621918,284.687927,284.687927,12415000
2008-06-16,282.192261,288.468750,282.192261,285.335480,285.335480,7112000
2008-06-17,287.098877,287.955658,283.128754,283.666748,283.666748,6951700
2008-06-18,281.200989,283.432617,278.535980,280.139954,280.139954,6787600
2008-06-19,276.638092,280.837341,274.376556,279.054047,279.054047,11408700
2008-06-20,277.450043,277.450043,271.238342,272.194733,272.194733,12010900
2008-06-23,271.661743,275.542206,269.997986,271.587036,271.587036,7298900
2008-06-24,271.552155,274.565857,266.550903,270.137451,270.137451,9380100
2008-06-25,271.467468,277.858521,270.819916,274.471222,274.471222,8275200
2008-06-26,271.034088,271.447540,263.143677,263.422638,263.422638,11361400
2008-06-27,262.854767,264.010437,256.583252,263.049042,263.049042,10935700
2008-06-30,265.240814,267.995483,260.553375,262.227112,262.227112,7558700
2008-07-01,258.819885,267.357880,257.534698,266.366608,266.366608,9956900
2008-07-02,267.253265,269.181030,262.047791,262.535950,262.535950,8477600
2008-07-03,264.448792,268.608185,262.765106,267.497345,267.497345,4818900
2008-07-07,270.137451,273.474945,266.799957,270.939453,270.939453,8542200
2008-07-08,271.975555,276.558380,268.991760,276.229614,276.229614,9901700
2008-07-09,274.351654,276.802490,269.355377,269.763855,269.763855,8339100
2008-07-10,271.482422,273.724030,264.369080,269.275696,269.275696,8695800
2008-07-11,267.248291,268.742676,258.745148,265.903320,265.903320,10000000
2008-07-14,268.493622,269.021637,256.762604,259.836060,259.836060,8882700
2008-07-15,257.176056,262.765106,249.614380,257.081390,257.081390,12187400
2008-07-16,256.060211,267.248291,254.346649,266.799957,266.799957,9519800
2008-07-17,266.082672,267.522247,261.270691,265.723999,265.723999,17640500
2008-07-18,248.244522,248.558350,238.202164,239.761322,239.761322,22669300
2008-07-21,239.542145,241.141144,231.980484,233.524689,233.524689,11847200
2008-07-22,232.488571,239.228317,231.930664,237.664169,237.664169,9418000
2008-07-23,239.905777,247.686615,238.157333,243.696564,243.696564,9824800
2008-07-24,247.422592,247.507278,236.921951,236.921951,236.921951,7108200
2008-07-25,242.336670,245.644272,239.850983,245.071411,245.071411,6390700
2008-07-28,245.126205,245.126205,236.677872,237.669159,237.669159,6343600
2008-07-29,238.755081,242.720230,238.107513,240.652969,240.652969,5626600
2008-07-30,241.843506,242.102539,235.522202,240.448746,240.448746,7007400
2008-07-31,236.393936,239.547119,234.839767,235.990448,235.990448,5751600
2008-08-01,235.372772,235.726440,230.386459,233.056442,233.056442,6038300
2008-08-04,233.185959,235.621826,230.087570,230.635529,230.635529,4992500
2008-08-05,232.921951,239.143631,232.294312,239.029068,239.029068,7195800
2008-08-06,238.291824,243.970535,235.372772,242.261948,242.261948,6776800
2008-08-07,240.100052,241.096313,237.315491,238.665421,238.665421,5568300
2008-08-08,239.178497,246.949371,236.956833,246.580750,246.580750,7506500
2008-08-11,245.315491,253.489853,244.971786,249.484863,249.484863,8510300
2008-08-12,250.062698,252.119995,248.070175,250.366562,250.366562,5532000
2008-08-13,249.863449,250.829834,246.017868,249.081375,249.081375,7278100
2008-08-14,247.920731,252.857224,247.218369,251.801193,251.801193,5859000
2008-08-15,252.548386,254.376541,251.806168,254.122482,254.122482,7117800
2008-08-18,253.968063,254.047760,246.829819,248.219604,248.219604,6692700
2008-08-19,244.299301,248.209656,242.406403,244.334183,244.334183,6115700
2008-08-20,246.436295,247.417618,240.383987,241.594452,241.594452,7993900
2008-08-21,240.558334,244.035294,238.740143,242.356583,242.356583,7054500
2008-08-22,244.832306,246.515991,243.826080,244.379013,244.379013,4611500
2008-08-25,242.147369,247.572037,239.850983,240.603165,240.603165,4043600
2008-08-26,240.827316,240.827316,234.416351,236.194687,236.194687,6641100
2008-08-27,235.980484,236.528427,231.552094,233.415100,233.415100,8807000
2008-08-28,235.362808,237.335403,234.286835,236.005386,236.005386,6082000
2008-08-29,233.997925,234.625565,230.301773,230.779984,230.779984,7725100
2008-09-02,237.494812,240.189713,229.848465,231.756317,231.756317,12268700
2008-09-03,233.489822,236.259445,228.931900,231.337891,231.337891,8661500
2008-09-04,229.141129,230.755066,223.860916,224.289307,224.289307,9733200
2008-09-05,221.913208,225.385208,219.218323,221.295532,221.295532,9102500
2008-09-08,225.166016,225.624298,207.995377,209.190903,209.190903,18103300
2008-09-09,210.794891,215.382690,206.725143,208.548309,208.548309,14513300
2008-09-10,211.442459,211.447449,204.075073,206.306717,206.306717,12500200
2008-09-11,203.412567,216.732635,202.431244,216.065140,216.065140,12991200
2008-09-12,214.301743,220.169754,213.699005,218.012833,218.012833,12101100
2008-09-15,211.208344,220.159790,211.063873,216.119934,216.119934,13183900
2008-09-16,212.184677,223.801132,211.950562,220.638000,220.638000,14033700
2008-09-17,218.421310,218.750076,205.948059,206.471100,206.471100,18322100
2008-09-18,210.530884,218.769989,204.483551,218.720184,218.720184,17243100
2008-09-19,229.639252,230.172256,220.812347,223.736374,223.736374,20086900
2008-09-22,226.217087,226.217087,213.699005,214.266876,214.266876,8847600
2008-09-23,215.816071,219.571991,212.065125,213.833496,213.833496,10447400
2008-09-24,214.366501,221.669128,214.251938,216.742599,216.742599,8515700
2008-09-25,218.600632,224.159790,217.175964,218.979218,218.979218,10078100
2008-09-26,213.200867,217.763763,209.728882,214.715195,214.715195,10624500
2008-09-29,208.971725,210.964249,189.644165,189.788620,189.788620,21606400
2008-09-30,197.250656,211.746323,195.427490,199.512177,199.512177,6195600
2008-10-01,204.807327,207.711441,200.797363,205.091263,205.091263,12516200
2008-10-02,204.129868,204.224518,192.279297,194.515900,194.515900,12014500
2008-10-03,197.933105,205.479813,190.819763,192.732590,192.732590,16045600
2008-10-06,186.291733,187.292984,177.913132,184.911911,184.911911,22525200
2008-10-07,185.967941,186.789871,172.040146,172.358963,172.358963,22191600
2008-10-08,164.463547,178.824722,162.446106,168.423706,168.423706,23741400
2008-10-09,171.616745,173.634171,160.234406,163.875748,163.875748,16210400
2008-10-10,155.995285,170.306656,154.570633,165.380112,165.380112,21274900
2008-10-13,177.230698,190.261856,172.229446,189.798584,189.798584,17877700
2008-10-14,196.030228,196.513412,177.833435,180.677780,180.677780,15627800
2008-10-15,176.662827,178.829697,168.782364,168.951721,168.951721,13493100
2008-10-16,165.758698,177.584366,154.142242,175.850861,175.850861,32601000
2008-10-17,188.772430,192.279297,181.096207,185.574417,185.574417,28605100
2008-10-20,189.165955,189.778656,179.123596,188.951767,188.951767,13557400
2008-10-21,185.499695,191.173431,180.324097,180.697708,180.697708,11607200
2008-10-22,177.828461,184.154739,171.357712,177.170914,177.170914,13169100
2008-10-23,176.164688,178.331573,168.363937,175.502182,175.502182,13006300
2008-10-24,162.625443,174.580627,161.763672,169.011505,169.011505,14773100
2008-10-27,166.779861,170.859573,162.192062,164.129807,164.129807,12447800
2008-10-28,168.891953,183.965454,163.641632,183.686493,183.686493,16271500
2008-10-29,182.212021,184.807297,175.527084,178.331573,178.331573,19586300
2008-10-30,183.542038,185.305435,178.515884,179.173416,179.173416,16037600
2008-10-31,177.415009,185.285507,176.473541,179.009033,179.009033,14902200
2008-11-03,178.122360,180.817245,170.077515,172.598053,172.598053,11953600
2008-11-04,176.060089,185.484756,172.104904,182.784882,182.784882,14754700
2008-11-05,180.398819,183.751251,170.017731,170.481003,170.481003,13944900
2008-11-06,169.350235,171.566925,162.296677,164.991577,164.991577,17213800
2008-11-07,165.938019,169.938034,162.057571,164.951721,164.951721,9397600
2008-11-10,163.387589,164.104889,154.157181,158.794800,158.794800,16220700
2008-11-11,153.768631,157.559433,149.698898,155.148468,155.148468,20369100
2008-11-12,150.461029,155.661545,143.342712,144.956665,144.956665,20177500
2008-11-13,145.340225,155.915588,139.477203,155.457306,155.457306,26568500
2008-11-14,151.058792,161.888199,150.715088,154.431152,154.431152,19105500
2008-11-17,150.934265,154.500900,148.418686,149.499634,149.499634,15144000
2008-11-18,150.221924,151.297897,142.142212,148.154678,148.154678,16754600
2008-11-19,147.143463,149.534515,138.769852,139.566864,139.566864,15727800
2008-11-20,136.931747,140.941711,129.036346,129.295364,129.295364,19632000
2008-11-21,130.764862,134.182053,123.188263,130.725006,130.725006,20565700
2008-11-24,134.127258,134.470963,124.040070,128.239334,128.239334,20184700
2008-11-25,133.838348,142.794769,133.160873,140.498383,140.498383,21623100
2008-11-26,139.616684,147.178345,137.584305,145.499634,145.499634,12760800
2008-11-28,144.747452,147.671494,143.601746,145.933014,145.933014,5150200
2008-12-01,142.804733,143.153427,132.493378,132.498367,132.498367,11465100
2008-12-02,134.361374,138.371353,130.799728,137.041336,137.041336,11723000
2008-12-03,134.421158,140.154663,132.174576,139.193268,139.193268,11853800
2008-12-04,137.748688,141.215683,133.883179,136.657776,136.657776,9809700
2008-12-05,135.003967,141.589294,131.517044,141.464752,141.464752,13091200
2008-12-08,144.453552,154.142242,140.473465,150.490921,150.490921,16349500
2008-12-09,148.289169,158.406250,147.950439,152.413712,152.413712,13831300
2008-12-10,154.042618,156.862045,151.686447,153.833389,153.833389,10513100
2008-12-11,151.517075,155.855820,148.343964,149.549454,149.549454,12404600
2008-12-12,147.302872,157.644104,146.451065,157.290436,157.290436,11487000
2008-12-15,156.418701,158.650345,151.985321,154.754944,154.754944,13526200
2008-12-16,156.672745,164.134781,155.053818,162.032669,162.032669,14172100
2008-12-17,158.725067,160.463547,155.626678,157.031403,157.031403,11622700
2008-12-18,157.758682,159.576874,153.977859,154.560669,154.560669,9562600
2008-12-19,154.914337,158.301651,153.923065,154.505875,154.505875,11267200
2008-12-22,153.703873,154.172119,144.772354,148.000259,148.000259,7864500
2008-12-23,149.654053,151.088684,147.781082,148.453552,148.453552,7583600
2008-12-24,150.177094,152.598022,148.632889,150.909348,150.909348,3857300
2008-12-26,151.467270,152.060043,148.598022,149.619186,149.619186,3932800
2008-12-29,149.549454,150.127289,145.245590,148.154678,148.154678,7431500
2008-12-30,149.838364,152.832153,148.797272,150.989059,150.989059,7715700
2008-12-31,151.532028,154.919327,150.739990,153.250580,153.250580,5795100
2009-01-02,153.723801,160.309128,152.179596,160.060059,160.060059,7248000
2009-01-05,159.900650,165.001541,156.911850,163.412491,163.412491,9814500
2009-01-06,165.868286,169.763687,162.585587,166.406265,166.406265,12898500
2009-01-07,163.546982,164.837143,158.779861,160.403763,160.403763,9022600
2009-01-08,158.545731,161.987823,158.077484,161.987823,161.987823,7228300
2009-01-09,163.138519,163.138519,156.114838,156.946732,156.946732,8713400
2009-01-12,157.564407,158.879486,154.535767,155.761169,155.761169,6633300
2009-01-13,155.302887,159.701401,154.615463,156.573120,156.573120,8898100
2009-01-14,154.421188,156.314102,148.319061,149.923050,149.923050,10976700
2009-01-15,148.229401,151.223175,142.859528,148.936752,148.936752,11913400
2009-01-16,151.940491,153.549454,147.297897,149.275482,149.275482,10487900
2009-01-20,149.011475,149.190796,140.847076,140.847076,140.847076,10134100
2009-01-21,143.636612,151.183334,143.636612,150.974106,150.974106,9885800
2009-01-22,148.463516,154.097412,147.023926,152.677719,152.677719,16595900
2009-01-23,154.057556,165.360184,151.541977,161.743744,161.743744,21545900
2009-01-26,161.818466,163.387589,159.681473,161.330292,161.330292,9255900
2009-01-27,162.615479,166.311630,161.529541,165.121078,165.121078,9891400
2009-01-28,168.358948,175.507156,167.527069,173.683990,173.683990,15440300
2009-01-29,171.626694,171.880753,169.419968,171.018982,171.018982,14622100
2009-01-30,171.701416,173.748749,167.372650,168.632919,168.632919,9378900
2009-02-02,166.520844,171.855835,165.380112,169.649109,169.649109,10452800
2009-02-03,170.645386,170.859573,166.291702,169.589340,169.589340,13162100
2009-02-04,169.400040,176.558212,168.951721,170.859573,170.859573,13685800
2009-02-05,169.818481,177.026459,167.870773,176.199554,176.199554,14583200
2009-02-06,177.564438,186.207047,177.056351,184.946777,184.946777,14128800
2009-02-09,184.946777,189.788620,182.964203,188.677795,188.677795,9991800
2009-02-10,187.287994,188.045166,178.276779,178.585617,178.585617,14260600
2009-02-11,178.804794,181.818497,175.840912,178.351501,178.351501,10502300
2009-02-12,175.920609,181.131073,175.083740,180.847137,180.847137,11142200
2009-02-13,180.418747,180.817245,176.951736,178.172165,178.172165,8324300
2009-02-17,172.608017,172.896942,169.210754,170.690216,170.690216,11403300
2009-02-18,172.971664,176.030197,169.624207,175.895706,175.895706,12094100
2009-02-19,178.067566,179.228210,170.067551,170.680252,170.680252,10014700
2009-02-20,168.393814,173.808517,166.874512,172.578140,172.578140,12480700
2009-02-23,172.852112,174.246887,164.159683,164.413742,164.413742,10481200
2009-02-24,164.891937,174.157211,164.827194,172.080002,172.080002,12237400
2009-02-25,170.436157,175.492218,168.827194,170.182114,170.182114,12926300
2009-02-26,172.334045,175.586853,167.950485,167.960449,167.960449,11253200
2009-02-27,165.853348,171.268051,164.936783,168.363937,168.363937,10880500
2009-03-02,166.042633,169.713867,162.391312,162.969147,162.969147,11620300
2009-03-03,164.418716,166.221954,160.573135,162.132294,162.132294,13098400
2009-03-04,160.976624,163.885712,157.101151,158.864532,158.864532,15695300
2009-03-05,157.649094,158.944244,150.754929,152.249329,152.249329,13108600
2009-03-06,153.036377,154.515839,146.575592,153.708862,153.708862,14522500
2009-03-09,149.429901,152.712601,144.184555,144.901871,144.901871,12991000
2009-03-10,148.568130,154.670258,146.575592,153.509613,153.509613,13510700
2009-03-11,154.471008,159.402527,152.284195,158.361420,158.361420,11891500
2009-03-12,158.177109,161.893188,156.239380,161.160934,161.160934,10085800
2009-03-13,162.441132,163.118591,158.919327,161.604263,161.604263,7842000
2009-03-16,162.386337,164.249359,158.700150,159.248093,159.248093,9930500
2009-03-17,159.492188,167.043884,158.949219,167.043884,167.043884,9460300
2009-03-18,166.779861,169.365173,163.412491,165.928055,165.928055,10061900
2009-03-19,165.220718,167.372650,163.078735,164.353958,164.353958,8253100
2009-03-20,164.533295,165.873260,162.560684,164.463547,164.463547,9511200
2009-03-23,166.157196,174.072540,165.893188,173.649124,173.649124,8574900
2009-03-24,172.603043,176.259338,171.357712,172.936783,172.936783,7668500
2009-03-25,174.545761,175.014008,167.497177,171.392578,171.392578,8705000
2009-03-26,175.905655,178.909409,173.599304,175.985367,175.985367,12051500
2009-03-27,174.346512,175.342773,172.089966,173.200806,173.200806,6670400
2009-03-30,170.635422,171.263062,167.397552,170.705154,170.705154,6211300
2009-03-31,173.813507,176.094955,172.443634,173.380127,173.380127,7337900
2009-04-01,171.248123,176.956726,169.669037,176.383865,176.383865,6627100
2009-04-02,180.976654,184.189606,179.487244,180.573166,180.573166,9009500
2009-04-03,181.569427,185.165955,178.331573,184.199570,184.199570,7607900
2009-04-06,182.814758,184.219498,180.025223,183.432449,183.432449,6585100
2009-04-07,180.622986,181.195831,176.991592,178.655350,178.655350,7387700
2009-04-08,181.071304,181.818497,177.439911,180.324097,180.324097,5551000
2009-04-09,184.060104,186.476044,182.441162,185.554489,185.554489,6790400
2009-04-13,184.971680,188.842178,184.458603,188.349014,188.349014,6123000
2009-04-14,187.766205,187.791107,182.117386,183.766205,183.766205,6882800
2009-04-15,182.864578,189.818512,181.400070,189.041428,189.041428,9898300
2009-04-16,190.037689,195.716400,189.798584,193.644180,193.644180,20446400
2009-04-17,192.289246,199.163483,191.686508,195.387634,195.387634,21541900
2009-04-20,192.354004,194.595612,187.243164,188.941803,188.941803,8890900
2009-04-21,187.382645,191.432465,187.347778,190.022751,190.022751,7418400
2009-04-22,190.162231,194.271820,188.797348,191.213287,191.213287,7029800
2009-04-23,193.031464,194.147293,189.843414,191.626740,191.626740,5237500
2009-04-24,192.304199,195.855881,189.539566,194.017776,194.017776,6796100
2009-04-27,191.452393,194.017776,190.660355,192.254379,192.254379,4598200
2009-04-28,191.158493,193.798599,190.057617,191.138565,191.138565,5909100
2009-04-29,192.264343,196.747543,192.194611,195.004074,195.004074,7247000
2009-04-30,197.141068,201.121155,196.662857,197.245682,197.245682,8744000
2009-05-01,196.777435,198.052643,195.043930,196.109924,196.109924,4873500
2009-05-04,198.341568,200.448669,196.657883,200.239456,200.239456,6430000
2009-05-05,199.243195,201.743820,197.883286,200.742569,200.742569,4819500
2009-05-06,202.635468,203.377686,199.751282,200.981674,200.981674,5285400
2009-05-07,201.295502,201.738831,195.517151,197.564484,197.564484,6021900
2009-05-08,200.672836,204.299240,196.762482,202.904465,202.904465,7759100
2009-05-11,200.647919,205.230743,199.850906,203.228256,203.228256,5137700
2009-05-12,204.239456,204.727631,196.817276,198.759995,198.759995,7609900
2009-05-13,196.309189,197.454895,193.449905,194.042679,194.042679,5706800
2009-05-14,193.674057,195.372696,191.626740,193.026489,193.026489,5895900
2009-05-15,194.819763,196.319153,193.818527,194.271820,194.271820,6039900
2009-05-18,196.627991,197.913177,191.980408,197.679047,197.679047,6728500
2009-05-19,197.310425,200.070084,195.766220,198.695236,198.695236,5696100
2009-05-20,200.294250,202.077560,196.762482,197.848419,197.848419,4585000
2009-05-21,197.410065,200.667847,196.184647,197.509689,197.509689,5459900
2009-05-22,197.589386,198.580673,195.268082,196.015289,196.015289,3450000
2009-05-26,195.243179,201.743820,194.271820,201.425003,201.425003,6232200
2009-05-27,202.062622,205.161011,201.649170,202.022766,202.022766,6091200
2009-05-28,203.576950,205.041458,201.549545,204.433731,204.433731,5357500
2009-05-29,205.285538,207.835983,204.583176,207.835983,207.835983,5316100
2009-06-01,208.583176,213.997879,208.483551,212.483566,212.483566,6669600
2009-06-02,212.329132,214.177216,210.909454,213.400131,213.400131,5266800
2009-06-03,212.204605,215.422546,211.208344,215.019058,215.019058,7092000
2009-06-04,216.837234,219.796143,216.438736,219.317947,219.317947,7303300
2009-06-05,221.703995,222.834763,218.909470,221.330399,221.330399,7389100
2009-06-08,218.929398,219.636749,216.249451,218.565765,218.565765,6220500
2009-06-09,218.471115,219.427536,215.073853,216.996643,216.996643,6534100
2009-06-10,217.300507,218.127411,212.538361,215.492279,215.492279,6742900
2009-06-11,215.078827,216.055176,213.385178,213.699005,213.699005,5751800
2009-06-12,212.632996,213.051437,209.818542,211.626770,211.626770,5858600
2009-06-15,209.963013,209.963013,206.227005,207.606842,207.606842,7501700
2009-06-16,208.872101,209.758774,206.934357,207.223282,207.223282,6122100
2009-06-17,207.317917,209.076324,205.011566,206.804840,206.804840,7006200
2009-06-18,207.063873,208.563248,205.728882,206.256897,206.256897,6193400
2009-06-19,208.324142,209.444946,206.515930,209.260635,209.260635,8550100
2009-06-22,207.696503,207.965500,200.194626,202.914429,202.914429,8279600
2009-06-23,202.565735,203.731369,200.523392,202.082550,202.082550,5820800
2009-06-24,203.606827,205.345322,202.520905,203.880798,203.880798,4934000
2009-06-25,202.740082,207.173462,202.496002,207.108704,207.108704,6111700
2009-06-26,206.067612,213.315445,205.783676,211.865875,211.865875,6537800
2009-06-29,212.204605,213.101242,210.331619,211.278076,211.278076,4354800
2009-06-30,211.208344,212.807343,208.329132,210.007843,210.007843,5207100
2009-07-01,211.307968,212.403854,208.294266,208.712692,208.712692,4638900
2009-07-02,206.929382,206.929382,202.645432,203.482300,203.482300,5054000
2009-07-06,202.491013,204.553284,200.080048,204.040207,204.040207,4542100
2009-07-07,203.357758,203.830994,197.250656,197.574448,197.574448,6543000
2009-07-08,199.253143,202.241943,198.286774,200.493500,200.493500,6908100
2009-07-09,202.301727,206.451172,202.142319,204.428757,204.428757,6575700
2009-07-10,204.025269,207.905716,203.586899,206.426270,206.426270,5875000
2009-07-13,207.307953,211.467361,206.814804,211.357773,211.357773,8121600
2009-07-14,211.063873,212.568237,209.649185,211.552048,211.552048,5813200
2009-07-15,214.027771,218.520935,213.444962,218.266876,218.266876,7582200
