Date,Open,High,Low,Close,Adj Close,Volume
2019-04-10,119.76000213623047,120.3499984741211,119.54000091552734,120.19000244140625,118.2911376953125,16477200
2019-04-11,120.54000091552734,120.8499984741211,119.91999816894531,120.33000183105469,118.42891693115234,14209100
2019-04-12,120.63999938964844,120.9800033569336,120.37000274658203,120.94999694824219,119.03912353515625,19745100
2019-04-15,120.94000244140625,121.58000183105469,120.56999969482422,121.05000305175781,119.13754272460938,15792600
2019-04-16,121.63999938964844,121.6500015258789,120.0999984741211,120.7699966430664,118.8619613647461,14071800
2019-04-17,121.23999786376953,121.8499984741211,120.54000091552734,121.7699966430664,119.8461685180664,19300900
2019-04-18,122.19000244140625,123.5199966430664,121.30000305175781,123.37000274658203,121.42089080810547,27991000
2019-04-22,122.62000274658203,124.0,122.56999969482422,123.76000213623047,121.80472564697266,15648700
2019-04-23,124.0999984741211,125.58000183105469,123.83000183105469,125.44000244140625,123.45819091796875,24025500
2019-04-24,125.79000091552734,125.8499984741211,124.5199966430664,125.01000213623047,123.03498077392578,31257000
2019-04-25,130.05999755859375,131.3699951171875,128.8300018310547,129.14999389648438,127.10957336425781,38033900
2019-04-26,129.6999969482422,130.52000427246094,129.02000427246094,129.88999938964844,127.83787536621094,23654900
2019-04-29,129.89999389648438,130.17999267578125,129.35000610351562,129.77000427246094,127.71977996826172,16324200
2019-04-30,129.80999755859375,130.6999969482422,129.38999938964844,130.60000610351562,128.5366668701172,24166500
2019-05-01,130.52999877929688,130.64999389648438,127.69999694824219,127.87999725341797,125.85962677001953,26821700
2019-05-02,127.9800033569336,128.0,125.5199966430664,126.20999908447266,124.21601867675781,27350200
2019-05-03,127.36000061035156,129.42999267578125,127.25,128.89999389648438,126.86351776123047,24911100
2019-05-06,126.38999938964844,128.55999755859375,126.11000061035156,128.14999389648438,126.12535858154297,24239800
2019-05-07,126.45999908447266,127.18000030517578,124.22000122070312,125.5199966430664,123.53691101074219,36017700
2019-05-08,125.44000244140625,126.37000274658203,124.75,125.51000213623047,123.52708435058594,28419000
2019-05-09,124.29000091552734,125.79000091552734,123.56999969482422,125.5,123.51724243164062,27235800
2019-05-10,124.91000366210938,127.93000030517578,123.81999969482422,127.12999725341797,125.12149047851562,30915100
2019-05-13,124.11000061035156,125.55000305175781,123.04000091552734,123.3499984741211,121.40119934082031,33944900
2019-05-14,123.87000274658203,125.87999725341797,123.69999694824219,124.7300033569336,122.75940704345703,25266300
2019-05-15,124.26000213623047,126.70999908447266,123.69999694824219,126.0199966430664,124.48812866210938,24722700
2019-05-16,126.75,129.3800048828125,126.45999908447266,128.92999267578125,127.36275482177734,30112200
2019-05-17,128.30999755859375,130.4600067138672,127.91999816894531,128.07000732421875,126.51322174072266,25770500
2019-05-20,126.5199966430664,127.58999633789062,125.76000213623047,126.22000122070312,124.68570709228516,23706900
2019-05-21,127.43000030517578,127.52999877929688,126.58000183105469,126.9000015258789,125.3574447631836,15293300
2019-05-22,126.62000274658203,128.24000549316406,126.5199966430664,127.66999816894531,126.11807250976562,15396500
2019-05-23,126.19999694824219,126.29000091552734,124.73999786376953,126.18000030517578,124.64619445800781,23603800
2019-05-24,126.91000366210938,127.41999816894531,125.97000122070312,126.23999786376953,124.70545196533203,14123400
2019-05-28,126.9800033569336,128.0,126.05000305175781,126.16000366210938,124.6264419555664,23128400
2019-05-29,125.37999725341797,125.38999938964844,124.04000091552734,124.94000244140625,123.4212646484375,22763100
2019-05-30,125.26000213623047,125.76000213623047,124.77999877929688,125.7300033569336,124.20165252685547,16829600
2019-05-31,124.2300033569336,124.62000274658203,123.31999969482422,123.68000030517578,122.17657470703125,26646800
2019-06-03,123.8499984741211,124.37000274658203,119.01000213623047,119.83999633789062,118.38324737548828,37983600
2019-06-04,121.27999877929688,123.27999877929688,120.6500015258789,123.16000366210938,121.66290283203125,29382600
2019-06-05,124.94999694824219,125.87000274658203,124.20999908447266,125.83000183105469,124.30044555664062,24926100
2019-06-06,126.44000244140625,127.97000122070312,125.5999984741211,127.81999969482422,126.26625061035156,21459000
2019-06-07,129.19000244140625,132.25,128.25999450683594,131.39999389648438,129.80271911621094,33885600
2019-06-10,132.39999389648438,134.0800018310547,132.0,132.60000610351562,130.9881591796875,26477100
2019-06-11,133.8800048828125,134.24000549316406,131.27999877929688,132.10000610351562,130.49423217773438,23913700
2019-06-12,131.39999389648438,131.97000122070312,130.7100067138672,131.49000549316406,129.8916473388672,17084700
2019-06-13,131.97999572753906,133.0,131.55999755859375,132.32000732421875,130.7115478515625,17200800
2019-06-14,132.25999450683594,133.7899932861328,131.63999938964844,132.4499969482422,130.83998107910156,17821700
2019-06-17,132.6300048828125,133.72999572753906,132.52999877929688,132.85000610351562,131.23512268066406,14517800
2019-06-18,134.19000244140625,135.24000549316406,133.57000732421875,135.16000366210938,133.51702880859375,25934500
2019-06-19,135.0,135.92999267578125,133.80999755859375,135.69000244140625,134.0406036376953,23744400
2019-06-20,137.4499969482422,137.66000366210938,135.72000122070312,136.9499969482422,135.28524780273438,33042600
2019-06-21,136.5800018310547,137.72999572753906,136.4600067138672,136.97000122070312,135.30503845214844,36727900
2019-06-24,137.0,138.39999389648438,137.0,137.77999877929688,136.1051788330078,20628800
2019-06-25,137.25,137.58999633789062,132.72999572753906,133.42999267578125,131.80804443359375,33327400
2019-06-26,134.35000610351562,135.74000549316406,133.60000610351562,133.92999267578125,132.30197143554688,23657700
2019-06-27,134.13999938964844,134.7100067138672,133.50999450683594,134.14999389648438,132.519287109375,16557500
2019-06-28,134.57000732421875,134.60000610351562,133.16000366210938,133.9600067138672,132.3316192626953,30043000
2019-07-01,136.6300048828125,136.6999969482422,134.97000122070312,135.67999267578125,134.03070068359375,22654200
2019-07-02,136.1199951171875,136.58999633789062,135.33999633789062,136.5800018310547,134.9197540283203,15237800
2019-07-03,136.8000030517578,137.74000549316406,136.2899932861328,137.4600067138672,135.7890625,13629300
2019-07-05,135.94000244140625,137.3300018310547,135.72000122070312,137.05999755859375,135.39393615722656,18141100
2019-07-08,136.39999389648438,137.10000610351562,135.3699951171875,136.9600067138672,135.29515075683594,16779700
2019-07-09,136.0,136.97000122070312,135.8000030517578,136.4600067138672,134.80123901367188,19953100
2019-07-10,137.1300048828125,138.5800018310547,137.02000427246094,137.85000610351562,136.17434692382812,24204400
2019-07-11,138.1999969482422,139.22000122070312,137.8699951171875,138.39999389648438,136.71763610839844,22327900
2019-07-12,138.85000610351562,139.1300048828125,138.00999450683594,138.89999389648438,137.21156311035156,18936800
2019-07-15,139.44000244140625,139.5399932861328,138.4600067138672,138.89999389648438,137.21156311035156,16651500
2019-07-16,138.9600067138672,139.0500030517578,136.52000427246094,137.0800018310547,135.41368103027344,22726100
2019-07-17,137.6999969482422,137.92999267578125,136.22000122070312,136.27000427246094,134.61354064941406,20211000
2019-07-18,135.5500030517578,136.6199951171875,134.6699981689453,136.4199981689453,134.76171875,30808700
2019-07-19,140.22000122070312,140.6699981689453,136.4499969482422,136.6199951171875,134.9592742919922,48992400
2019-07-22,137.41000366210938,139.19000244140625,137.3300018310547,138.42999267578125,136.7472686767578,25074900
2019-07-23,139.75999450683594,139.99000549316406,138.02999877929688,139.2899932861328,137.59681701660156,18034600
2019-07-24,138.89999389648438,140.74000549316406,138.85000610351562,140.72000122070312,139.0094451904297,20738300
2019-07-25,140.42999267578125,140.61000061035156,139.32000732421875,140.19000244140625,138.4858856201172,18356900
2019-07-26,140.3699951171875,141.67999267578125,140.3000030517578,141.33999633789062,139.6219024658203,19037600
2019-07-29,141.5,141.50999450683594,139.3699951171875,141.02999877929688,139.315673828125,16605900
2019-07-30,140.13999938964844,141.22000122070312,139.8000030517578,140.35000610351562,138.64393615722656,16846500
2019-07-31,140.3300018310547,140.49000549316406,135.0800018310547,136.27000427246094,134.61354064941406,38598800
2019-08-01,137.0,140.94000244140625,136.92999267578125,138.05999755859375,136.3817596435547,40557500
2019-08-02,138.08999633789062,138.32000732421875,135.25999450683594,136.89999389648438,135.23585510253906,30791600
2019-08-05,133.3000030517578,133.92999267578125,130.77999877929688,132.2100067138672,130.60289001464844,42749600
2019-08-06,133.8000030517578,135.67999267578125,133.2100067138672,134.69000244140625,133.05274963378906,32696700
2019-08-07,133.7899932861328,135.64999389648438,131.8300018310547,135.27999877929688,133.6355438232422,33414500
2019-08-08,136.60000610351562,138.99000549316406,135.92999267578125,138.88999938964844,137.20169067382812,27496500
2019-08-09,138.61000061035156,139.3800048828125,136.4600067138672,137.7100067138672,136.03604125976562,23466700
2019-08-12,137.07000732421875,137.86000061035156,135.24000549316406,135.7899932861328,134.1393585205078,20476600
2019-08-13,136.0500030517578,138.8000030517578,135.0,138.60000610351562,136.91522216796875,25154600
2019-08-14,136.36000061035156,136.9199981689453,133.6699981689453,133.97999572753906,132.79208374023438,32527300
2019-08-15,134.38999938964844,134.5800018310547,132.25,133.67999267578125,132.4947509765625,28074400
2019-08-16,134.8800048828125,136.4600067138672,134.72000122070312,136.1300048828125,134.9230499267578,24449100
2019-08-19,137.85000610351562,138.5500030517578,136.88999938964844,138.41000366210938,137.18283081054688,24355700
2019-08-20,138.2100067138672,138.7100067138672,137.24000549316406,137.25999450683594,136.0430145263672,21170800
2019-08-21,138.5500030517578,139.49000549316406,138.0,138.7899932861328,137.55943298339844,14970300
2019-08-22,138.66000366210938,139.1999969482422,136.2899932861328,137.77999877929688,136.5583953857422,18697000
2019-08-23,137.19000244140625,138.35000610351562,132.8000030517578,133.38999938964844,132.2073211669922,38508600
2019-08-26,134.99000549316406,135.55999755859375,133.89999389648438,135.4499969482422,134.2490692138672,20312600
2019-08-27,136.38999938964844,136.72000122070312,134.66000366210938,135.74000549316406,134.53648376464844,23102100
2019-08-28,134.8800048828125,135.75999450683594,133.5500030517578,135.55999755859375,134.3580780029297,17393300
2019-08-29,137.25,138.44000244140625,136.91000366210938,138.1199951171875,136.8953857421875,20168700
2019-08-30,139.14999389648438,139.17999267578125,136.27000427246094,137.86000061035156,136.63771057128906,23940100
2019-09-03,136.61000061035156,137.1999969482422,135.6999969482422,136.0399932861328,134.83383178710938,18869300
2019-09-04,137.3000030517578,137.69000244140625,136.47999572753906,137.6300048828125,136.4097442626953,17995900
2019-09-05,139.11000061035156,140.3800048828125,138.75999450683594,140.0500030517578,138.8082733154297,26101800
2019-09-06,140.02999877929688,140.17999267578125,138.1999969482422,139.10000610351562,137.86669921875,20824500
2019-09-09,139.58999633789062,139.75,136.4600067138672,137.52000427246094,136.30072021484375,25773900
2019-09-10,136.8000030517578,136.88999938964844,134.50999450683594,136.0800018310547,134.8734893798828,28903400
2019-09-11,135.91000366210938,136.27000427246094,135.08999633789062,136.1199951171875,134.91310119628906,24726100
2019-09-12,137.85000610351562,138.4199981689453,136.8699951171875,137.52000427246094,136.30072021484375,27010000
2019-09-13,137.77999877929688,138.05999755859375,136.57000732421875,137.32000732421875,136.10247802734375,23363100
2019-09-16,135.8300018310547,136.6999969482422,135.66000366210938,136.3300018310547,135.1212615966797,16731400
2019-09-17,136.9600067138672,137.52000427246094,136.42999267578125,137.38999938964844,136.171875,17814200
2019-09-18,137.36000061035156,138.6699981689453,136.52999877929688,138.52000427246094,137.29183959960938,23982100
2019-09-19,140.3000030517578,142.3699951171875,140.07000732421875,141.07000732421875,139.81924438476562,35772100
2019-09-20,141.00999450683594,141.64999389648438,138.25,139.44000244140625,138.2036895751953,39167300
2019-09-23,139.22999572753906,139.6300048828125,138.44000244140625,139.13999938964844,137.90634155273438,17139300
2019-09-24,140.36000061035156,140.69000244140625,136.8800048828125,137.3800048828125,136.16195678710938,29773200
2019-09-25,137.5,139.9600067138672,136.02999877929688,139.36000061035156,138.1243896484375,21382000
2019-09-26,139.44000244140625,140.17999267578125,138.44000244140625,139.5399932861328,138.30279541015625,17456600
2019-09-27,140.14999389648438,140.36000061035156,136.64999389648438,137.72999572753906,136.5088348388672,22477700
2019-09-30,138.0500030517578,139.22000122070312,137.77999877929688,139.02999877929688,137.7973175048828,17280900
2019-10-01,139.66000366210938,140.25,137.0,137.07000732421875,135.85470581054688,21466600
2019-10-02,136.25,136.3699951171875,133.5800018310547,134.64999389648438,133.45614624023438,30521700
2019-10-03,134.9499969482422,136.75,133.22000122070312,136.27999877929688,135.0717010498047,24132900
2019-10-04,136.75,138.25,136.4199981689453,138.1199951171875,136.8953857421875,22897700
2019-10-07,137.13999938964844,138.17999267578125,137.02000427246094,137.1199951171875,135.9042510986328,15303700
2019-10-08,137.0800018310547,137.75999450683594,135.6199951171875,135.6699981689453,134.4671173095703,25550500
2019-10-09,137.4600067138672,138.6999969482422,136.97000122070312,138.24000549316406,137.0143280029297,19749900
2019-10-10,138.49000549316406,139.6699981689453,138.25,139.10000610351562,137.86669921875,17654600
2019-10-11,140.1199951171875,141.02999877929688,139.5,139.67999267578125,138.44154357910156,25446000
2019-10-14,139.69000244140625,140.2899932861328,139.52000427246094,139.5500030517578,138.31271362304688,13304300
2019-10-15,140.05999755859375,141.7899932861328,139.80999755859375,141.57000732421875,140.31480407714844,19695700
2019-10-16,140.7899932861328,140.99000549316406,139.52999877929688,140.41000366210938,139.1650848388672,20751600
2019-10-17,140.9499969482422,141.4199981689453,139.02000427246094,139.69000244140625,138.4514617919922,21460600
2019-10-18,139.75999450683594,140.0,136.55999755859375,137.41000366210938,136.19168090820312,32273500
2019-10-21,138.4499969482422,138.5,137.00999450683594,138.42999267578125,137.20262145996094,20078200
2019-10-22,138.97000122070312,140.00999450683594,136.25999450683594,136.3699951171875,135.16090393066406,27431000
2019-10-23,136.8800048828125,137.4499969482422,135.61000061035156,137.24000549316406,136.02320861816406,29844600
2019-10-24,139.38999938964844,140.4199981689453,138.6699981689453,139.94000244140625,138.6992645263672,37029300
2019-10-25,139.33999633789062,141.13999938964844,139.1999969482422,140.72999572753906,139.48223876953125,25959700
2019-10-28,144.39999389648438,145.6699981689453,143.50999450683594,144.19000244140625,142.9115753173828,35280100
2019-10-29,144.0800018310547,144.5,142.64999389648438,142.8300018310547,141.56362915039062,20589500
2019-10-30,143.52000427246094,145.0,142.7899932861328,144.61000061035156,143.32785034179688,18496600
2019-10-31,144.89999389648438,144.92999267578125,142.99000549316406,143.3699951171875,142.0988311767578,24605100
2019-11-01,144.25999450683594,144.4199981689453,142.97000122070312,143.72000122070312,142.44573974609375,33128400
2019-11-04,144.8300018310547,145.0,144.16000366210938,144.5500030517578,143.2683868408203,16912000
2019-11-05,144.97000122070312,145.02000427246094,143.91000366210938,144.4600067138672,143.17919921875,18250200
2019-11-06,144.3699951171875,144.52000427246094,143.1999969482422,144.05999755859375,142.78271484375,16575800
2019-11-07,143.83999633789062,144.8800048828125,143.77000427246094,144.25999450683594,142.98094177246094,17786700
2019-11-08,143.97999572753906,145.99000549316406,143.75999450683594,145.9600067138672,144.66587829589844,16732700
2019-11-11,145.33999633789062,146.4199981689453,144.72999572753906,146.11000061035156,144.81454467773438,14362600
2019-11-12,146.27999877929688,147.57000732421875,146.05999755859375,147.07000732421875,145.7660369873047,18641600
2019-11-13,146.74000549316406,147.4600067138672,146.27999877929688,147.30999755859375,146.00390625,16919200
2019-11-14,147.02000427246094,148.41000366210938,147.0,148.05999755859375,146.74725341796875,19729800
2019-11-15,148.92999267578125,149.99000549316406,148.27000427246094,149.97000122070312,148.6403350830078,23485700
2019-11-18,150.07000732421875,150.5500030517578,148.97999572753906,150.33999633789062,149.00704956054688,21534000
2019-11-19,150.8800048828125,151.3300018310547,150.1999969482422,150.38999938964844,149.0565948486328,23935700
2019-11-20,150.30999755859375,150.83999633789062,148.4600067138672,149.6199951171875,148.7980194091797,25696800
2019-11-21,149.39999389648438,149.8000030517578,148.5,149.47999572753906,148.65878295898438,18576100
2019-11-22,150.07000732421875,150.3000030517578,148.82000732421875,149.58999633789062,148.7681884765625,15901800
2019-11-25,150.0,151.35000610351562,149.9199981689453,151.22999572753906,150.39918518066406,22420900
2019-11-26,151.36000061035156,152.4199981689453,151.32000732421875,152.02999877929688,151.19479370117188,24620100
2019-11-27,152.3300018310547,152.5,151.52000427246094,152.32000732421875,151.4832000732422,15184400
2019-11-29,152.10000610351562,152.3000030517578,151.27999877929688,151.3800048828125,150.54837036132812,11977300
2019-12-02,151.80999755859375,151.8300018310547,148.32000732421875,149.5500030517578,148.72842407226562,27418400
2019-12-03,147.49000549316406,149.42999267578125,146.64999389648438,149.30999755859375,148.48973083496094,24066000
2019-12-04,150.13999938964844,150.17999267578125,149.1999969482422,149.85000610351562,149.02676391601562,17574700
2019-12-05,150.0500030517578,150.32000732421875,149.47999572753906,149.92999267578125,149.1063232421875,17869100
2019-12-06,150.99000549316406,151.8699951171875,150.27000427246094,151.75,150.91632080078125,16403500
2019-12-09,151.07000732421875,152.2100067138672,150.91000366210938,151.36000061035156,150.52847290039062,16687400
2019-12-10,151.2899932861328,151.88999938964844,150.75999450683594,151.1300048828125,150.29974365234375,16476100
2019-12-11,151.5399932861328,151.8699951171875,150.3300018310547,151.6999969482422,150.86659240722656,18856600
2019-12-12,151.64999389648438,153.44000244140625,151.02000427246094,153.24000549316406,152.3981475830078,24612100
2019-12-13,153.0,154.88999938964844,152.8300018310547,154.52999877929688,153.68106079101562,23845400
2019-12-16,155.11000061035156,155.89999389648438,154.82000732421875,155.52999877929688,154.67555236816406,24144200
2019-12-17,155.4499969482422,155.7100067138672,154.4499969482422,154.69000244140625,153.84017944335938,25425600
2019-12-18,154.3000030517578,155.47999572753906,154.17999267578125,154.3699951171875,153.52194213867188,24129200
2019-12-19,154.0,155.77000427246094,153.75,155.7100067138672,154.85458374023438,24958900
2019-12-20,157.35000610351562,158.49000549316406,156.2899932861328,157.41000366210938,156.5452423095703,53477500
2019-12-23,158.1199951171875,158.1199951171875,157.27000427246094,157.41000366210938,156.5452423095703,17718200
2019-12-24,157.47999572753906,157.7100067138672,157.1199951171875,157.3800048828125,156.51539611816406,8989200
2019-12-26,157.55999755859375,158.72999572753906,157.39999389648438,158.6699981689453,157.79830932617188,14520600
2019-12-27,159.4499969482422,159.5500030517578,158.22000122070312,158.9600067138672,158.08673095703125,18412800
2019-12-30,158.99000549316406,159.02000427246094,156.72999572753906,157.58999633789062,156.7242431640625,16348400
2019-12-31,156.77000427246094,157.77000427246094,156.4499969482422,157.6999969482422,156.83363342285156,18369400
2020-01-02,158.77999877929688,160.72999572753906,158.3300018310547,160.6199951171875,159.7375946044922,22622100
2020-01-03,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,157.7485809326172,21116200
2020-01-06,157.0800018310547,159.10000610351562,156.50999450683594,159.02999877929688,158.15634155273438,20813700
2020-01-07,159.32000732421875,159.6699981689453,157.32000732421875,157.5800018310547,156.7143096923828,21634100
2020-01-08,158.92999267578125,160.8000030517578,157.9499969482422,160.08999633789062,159.2104949951172,27746500
2020-01-09,161.83999633789062,162.22000122070312,161.02999877929688,162.08999633789062,161.1995086669922,21385000
2020-01-10,162.82000732421875,163.22000122070312,161.17999267578125,161.33999633789062,160.45364379882812,20725900
2020-01-13,161.75999450683594,163.30999755859375,161.25999450683594,163.27999877929688,162.3829803466797,21626500
2020-01-14,163.38999938964844,163.60000610351562,161.72000122070312,162.1300048828125,161.2393035888672,23477400
2020-01-15,162.6199951171875,163.94000244140625,162.57000732421875,163.17999267578125,162.28353881835938,21417900
2020-01-16,164.35000610351562,166.24000549316406,164.02999877929688,166.1699981689453,165.25711059570312,23865400
2020-01-17,167.4199981689453,167.47000122070312,165.42999267578125,167.10000610351562,166.1820068359375,34371700
2020-01-21,166.67999267578125,168.19000244140625,166.42999267578125,166.5,165.58529663085938,29517200
2020-01-22,167.39999389648438,167.49000549316406,165.67999267578125,165.6999969482422,164.78968811035156,24138800
2020-01-23,166.19000244140625,166.8000030517578,165.27000427246094,166.72000122070312,165.80409240722656,19680800
2020-01-24,167.50999450683594,167.52999877929688,164.4499969482422,165.0399932861328,164.13331604003906,24918100
2020-01-27,161.14999389648438,163.3800048828125,160.1999969482422,162.27999877929688,161.3884735107422,32078100
2020-01-28,163.77999877929688,165.75999450683594,163.07000732421875,165.4600067138672,164.551025390625,24899900
2020-01-29,167.83999633789062,168.75,165.69000244140625,168.0399932861328,167.1168212890625,34754500
2020-01-30,174.0500030517578,174.0500030517578,170.7899932861328,172.77999877929688,171.83079528808594,51597500
2020-01-31,172.2100067138672,172.39999389648438,169.5800018310547,170.22999572753906,169.2947998046875,36142700
2020-02-03,170.42999267578125,174.5,170.39999389648438,174.3800048828125,173.42201232910156,30149100
2020-02-04,177.13999938964844,180.63999938964844,176.30999755859375,180.1199951171875,179.13047790527344,36433300
2020-02-05,184.02999877929688,184.1999969482422,178.41000366210938,179.89999389648438,178.91168212890625,39186300
2020-02-06,180.97000122070312,183.82000732421875,180.05999755859375,183.6300048828125,182.62120056152344,27751400
2020-02-07,182.85000610351562,185.6300048828125,182.47999572753906,183.88999938964844,182.8797607421875,33529100
2020-02-10,183.5800018310547,188.83999633789062,183.25,188.6999969482422,187.663330078125,35844300
