Date,Open,High,Low,Close,Adj Close,Volume
2017-07-21,202.110001,204.550003,201.830002,204.550003,191.465897,992900
2017-07-24,204.550003,205.509995,204.130005,204.929993,191.821609,1073400
2017-07-25,205.660004,205.899994,202.910004,203.559998,190.539230,1209100
2017-07-26,199.100006,199.369995,193.570007,194.660004,182.208557,4079700
2017-07-27,195.729996,195.929993,192.839996,193.839996,181.440994,2265700
2017-07-28,194.050003,198.070007,194.039993,197.940002,185.278763,1785800
2017-07-31,198.580002,198.589996,196.080002,196.330002,183.771713,1470400
2017-08-01,196.960007,196.979996,193.899994,196.529999,183.958923,1403100
2017-08-02,196.529999,198.179993,196.080002,198.039993,185.372330,980900
2017-08-03,198.300003,199.399994,197.330002,199.330002,186.579819,1070700
2017-08-04,199.520004,200.070007,198.470001,200.070007,187.272476,1247100
2017-08-07,200.339996,201.550003,199.429993,201.139999,188.274033,1482100
2017-08-08,199.240005,200.929993,198.220001,198.800003,186.083725,1352600
2017-08-09,199.289993,201.919998,198.250000,201.000000,188.142990,1353900
2017-08-10,200.669998,200.990005,198.039993,198.279999,185.596985,1122800
2017-08-11,198.520004,199.860001,197.800003,197.889999,185.231979,1105900
2017-08-14,199.169998,200.500000,198.490005,200.300003,187.487778,1192200
2017-08-15,200.559998,200.559998,198.889999,199.490005,186.729614,1017900
2017-08-16,200.000000,201.330002,199.630005,200.610001,187.777954,876400
2017-08-17,199.360001,200.100006,197.889999,197.990005,185.325516,1020500
2017-08-18,198.380005,199.800003,196.770004,198.729996,186.018204,1581700
2017-08-21,198.740005,199.029999,196.889999,198.729996,186.018204,1202000
2017-08-22,199.449997,201.580002,198.990005,201.229996,188.358292,877500
2017-08-23,200.699997,201.169998,199.399994,199.750000,186.972961,831300
2017-08-24,200.220001,200.270004,198.750000,199.470001,186.710876,723500
2017-08-25,200.320007,200.759995,198.940002,199.050003,186.317749,651500
2017-08-28,199.910004,199.910004,197.699997,197.869995,185.213226,808600
2017-08-29,198.270004,201.020004,198.250000,200.949997,188.096191,984900
2017-08-30,200.949997,201.259995,200.070007,201.220001,188.348923,893600
2017-08-31,201.740005,202.270004,201.160004,201.350006,188.470596,842700
2017-09-01,201.770004,201.869995,199.979996,200.000000,187.206970,734700
2017-09-05,200.910004,200.910004,198.139999,198.729996,186.018204,1114100
2017-09-06,199.550003,199.580002,196.649994,196.740005,184.155502,997800
2017-09-07,197.000000,197.750000,195.699997,197.039993,184.436279,977100
2017-09-08,196.520004,198.399994,196.000000,197.869995,185.213226,614000
2017-09-11,198.619995,200.500000,198.570007,200.330002,187.515839,1048900
2017-09-12,199.889999,200.309998,198.570007,199.000000,186.270935,749300
2017-09-13,198.300003,198.500000,196.800003,196.850006,184.258469,852600
2017-09-14,196.630005,197.809998,196.449997,197.630005,184.988586,920000
2017-09-15,198.100006,198.720001,197.600006,198.270004,185.587646,2095600
2017-09-18,199.000000,202.350006,198.860001,202.179993,189.247513,1313000
2017-09-19,201.910004,203.940002,201.259995,203.119995,190.127441,784100
2017-09-20,202.779999,205.289993,202.699997,204.270004,191.203857,1308300
2017-09-21,204.559998,206.570007,204.000000,205.720001,192.561096,860000
2017-09-22,206.089996,206.509995,204.630005,205.410004,192.270935,1040800
2017-09-25,205.500000,205.500000,203.220001,204.869995,191.765442,1202800
2017-09-26,205.050003,206.210007,204.729996,205.330002,192.196060,705300
2017-09-27,205.770004,207.600006,205.350006,206.800003,193.572006,903700
2017-09-28,205.869995,206.059998,204.410004,205.029999,191.915253,638900
2017-09-29,204.830002,205.710007,204.020004,205.580002,192.430054,732200
2017-10-02,205.580002,208.759995,205.580002,208.720001,195.369217,721900
2017-10-03,208.720001,210.940002,208.419998,210.529999,197.063400,907100
2017-10-04,210.050003,211.639999,209.919998,211.300003,197.784164,843000
2017-10-05,210.759995,214.110001,210.619995,213.449997,200.594101,1215200
2017-10-06,212.860001,213.289993,211.729996,212.600006,199.795273,941900
2017-10-09,213.020004,213.589996,212.240005,213.529999,200.669250,671600
2017-10-10,214.000000,214.080002,212.009995,212.550003,199.748245,642500
2017-10-11,212.940002,213.100006,212.229996,212.830002,200.011414,704900
2017-10-12,212.479996,213.979996,212.479996,213.720001,200.847824,727200
2017-10-13,214.500000,214.809998,213.279999,213.339996,200.490692,782700
2017-10-16,213.500000,214.550003,212.559998,213.440002,200.584702,748000
2017-10-17,212.750000,213.330002,210.949997,211.539993,198.799088,770000
2017-10-18,211.300003,212.000000,209.860001,210.389999,197.718399,945600
2017-10-19,210.300003,211.949997,209.710007,211.639999,198.893082,674500
2017-10-20,212.589996,214.020004,211.729996,213.860001,200.979416,898900
2017-10-23,213.860001,214.169998,212.470001,212.509995,199.710693,837300
2017-10-24,212.509995,214.809998,211.860001,212.080002,199.306580,1350900
2017-10-25,208.199997,211.250000,206.009995,207.250000,194.767502,2000800
2017-10-26,208.179993,208.500000,202.029999,203.910004,191.628662,1474200
2017-10-27,204.500000,205.679993,204.100006,204.990005,192.643631,1255100
2017-10-30,204.820007,206.929993,204.820007,206.169998,193.752548,1259700
2017-10-31,206.360001,206.360001,202.929993,202.979996,190.754669,995800
2017-11-01,203.570007,204.210007,200.539993,201.619995,189.476624,1735300
2017-11-02,201.729996,204.179993,201.309998,203.820007,191.544098,1079300
2017-11-03,204.320007,205.500000,203.250000,204.059998,191.769608,995300
2017-11-06,204.000000,204.020004,202.339996,202.369995,190.181412,739900
2017-11-07,202.369995,203.860001,202.210007,203.759995,191.487686,918000
2017-11-08,203.889999,203.960007,202.500000,202.619995,190.416351,841200
2017-11-09,202.169998,202.380005,198.600006,198.869995,186.892227,1363700
2017-11-10,198.850006,201.869995,198.080002,199.770004,187.738007,929800
2017-11-13,199.130005,201.750000,199.020004,200.130005,188.076340,912200
2017-11-14,199.250000,201.050003,199.009995,200.220001,188.160904,813600
2017-11-15,199.449997,201.649994,198.850006,198.990005,187.004990,1069100
2017-11-16,199.490005,200.169998,198.669998,199.220001,187.221130,1103800
2017-11-17,198.259995,199.559998,197.750000,197.770004,185.858475,762500
2017-11-20,198.009995,199.399994,197.710007,198.740005,186.770050,1283900
2017-11-21,198.720001,200.339996,197.880005,200.100006,188.048157,1190800
2017-11-22,199.820007,200.649994,199.220001,200.039993,187.991730,921800
2017-11-24,200.190002,200.759995,199.889999,200.000000,187.954163,411400
2017-11-27,200.000000,201.350006,199.759995,201.070007,188.959732,1026700
2017-11-28,201.889999,204.729996,201.149994,204.190002,191.891785,1159400
2017-11-29,204.610001,204.960007,203.649994,204.169998,191.872986,724300
2017-11-30,204.210007,207.850006,203.750000,207.160004,194.682907,1912200
2017-12-01,207.110001,207.179993,199.789993,202.639999,190.435150,1311500
2017-12-04,203.750000,204.610001,201.139999,201.690002,189.542389,1706000
2017-12-05,202.419998,202.520004,199.830002,199.910004,187.869583,960200
2017-12-06,199.929993,201.339996,199.929993,200.210007,188.151489,1223000
2017-12-07,200.279999,201.160004,199.279999,200.169998,188.113907,1236100
2017-12-08,200.240005,201.210007,198.869995,201.070007,188.959732,1344600
2017-12-11,201.199997,201.330002,199.309998,199.639999,187.615829,804200
2017-12-12,197.910004,198.479996,196.070007,196.179993,184.364243,1961000
2017-12-13,196.669998,198.139999,196.389999,196.630005,184.787155,1417900
2017-12-14,198.070007,198.429993,195.690002,196.220001,184.401825,1136700
2017-12-15,196.330002,199.889999,196.330002,198.839996,186.864014,1982000
2017-12-18,199.160004,199.320007,196.750000,198.449997,186.497513,1559000
2017-12-19,198.600006,200.539993,198.130005,199.830002,187.794403,1300000
2017-12-20,200.080002,201.770004,199.949997,201.300003,189.175858,1049100
2017-12-21,201.449997,203.160004,200.690002,202.479996,190.284805,1502000
2017-12-22,203.000000,203.449997,202.160004,202.639999,190.435150,787500
2017-12-26,202.850006,203.729996,201.690002,201.970001,189.805511,574800
2017-12-27,202.009995,203.360001,201.179993,202.720001,190.510330,601000
2017-12-28,203.449997,204.039993,202.779999,203.860001,191.581680,692800
2017-12-29,204.000000,204.639999,203.210007,203.449997,191.196350,768800
2018-01-02,203.539993,204.000000,199.970001,200.490005,188.414673,1588000
2018-01-03,200.210007,202.149994,199.500000,201.740005,189.589355,1692700
2018-01-04,202.369995,205.529999,201.830002,205.210007,192.850372,1473200
2018-01-05,205.979996,206.250000,203.630005,204.699997,192.371078,1722600
2018-01-08,204.850006,205.580002,204.320007,204.699997,192.371078,1044900
2018-01-09,205.490005,206.979996,205.000000,205.880005,193.480026,1290200
2018-01-10,205.000000,206.050003,204.250000,204.750000,192.418060,956900
2018-01-11,204.789993,206.169998,204.699997,205.509995,193.132309,1245600
2018-01-12,206.529999,211.750000,205.589996,210.589996,197.906311,1892700
2018-01-16,211.009995,211.619995,206.000000,206.330002,193.902924,1753800
2018-01-17,207.759995,209.050003,206.789993,208.520004,195.961014,1421000
2018-01-18,208.360001,209.440002,207.190002,207.800003,196.074265,1241700
2018-01-19,209.410004,209.410004,207.529999,209.100006,197.300888,1413900
2018-01-22,209.080002,209.229996,207.039993,208.199997,196.451675,1895000
2018-01-23,208.300003,208.789993,206.830002,207.479996,195.772278,2277400
2018-01-24,202.990005,220.160004,201.399994,219.270004,206.897003,4176200
2018-01-25,220.000000,227.710007,219.600006,226.529999,213.747330,3237700
2018-01-26,224.949997,226.550003,221.669998,226.240005,213.473694,1977700
2018-01-29,226.500000,229.539993,225.229996,225.500000,212.775467,1737700
2018-01-30,224.910004,225.869995,222.300003,224.279999,211.624298,1590200
2018-01-31,226.089996,226.910004,222.380005,222.479996,209.925888,1833600
2018-02-01,222.389999,227.820007,222.000000,225.210007,212.501831,1779800
2018-02-02,220.839996,225.440002,220.839996,221.720001,209.208725,1377900
2018-02-05,220.440002,222.350006,208.910004,211.220001,199.301254,2376000
2018-02-06,206.320007,213.089996,203.899994,212.460007,200.471283,2901400
2018-02-07,212.410004,218.619995,212.009995,214.949997,202.820786,1962100
2018-02-08,216.130005,217.229996,205.970001,206.050003,194.422974,1969900
2018-02-09,208.119995,214.330002,206.960007,212.100006,200.131561,2682400
2018-02-12,214.169998,215.089996,207.869995,209.529999,197.706604,2698800
2018-02-13,207.910004,212.690002,207.500000,211.809998,199.857941,2556500
2018-02-14,211.100006,218.399994,210.600006,218.250000,205.934540,2475600
2018-02-15,224.380005,225.399994,220.720001,225.399994,212.681061,2624500
2018-02-16,225.600006,226.000000,222.500000,224.190002,211.539383,1939200
2018-02-20,223.000000,224.080002,221.179993,221.830002,209.312515,1211100
2018-02-21,221.440002,224.889999,220.729996,220.750000,208.293472,1151100
2018-02-22,221.679993,222.580002,219.759995,220.139999,207.717926,897600
2018-02-23,221.449997,222.160004,219.869995,221.000000,208.529388,1034300
2018-02-26,222.970001,227.279999,222.009995,226.779999,213.983231,1445900
2018-02-27,226.490005,227.779999,223.869995,223.889999,211.256302,1083400
2018-02-28,224.600006,226.389999,222.449997,222.449997,209.897552,1028000
2018-03-01,222.979996,225.600006,218.000000,219.149994,206.783752,2009600
2018-03-02,217.729996,224.020004,217.649994,223.339996,210.737350,2058700
2018-03-05,220.639999,224.759995,219.300003,224.639999,211.963974,1965600
2018-03-06,225.080002,225.440002,223.160004,224.809998,212.124390,1337300
2018-03-07,222.550003,226.479996,221.380005,226.279999,213.511459,1238300
2018-03-08,227.000000,227.050003,224.479996,226.649994,213.860535,1054700
2018-03-09,227.940002,230.000000,226.740005,229.949997,216.974335,1309000
2018-03-12,229.500000,229.949997,223.929993,224.639999,211.963974,1218900
2018-03-13,225.919998,226.869995,222.830002,223.350006,210.746780,1165600
2018-03-14,224.589996,224.619995,220.589996,221.690002,209.180450,1002600
2018-03-15,222.509995,223.869995,221.259995,222.600006,210.039108,871700
2018-03-16,223.460007,223.880005,221.279999,222.740005,210.171204,1980400
2018-03-19,222.649994,224.330002,221.050003,223.899994,211.265747,907900
2018-03-20,224.410004,226.899994,224.100006,225.380005,212.662231,798100
2018-03-21,225.369995,226.169998,223.740005,223.750000,211.124191,897000
2018-03-22,222.250000,223.979996,217.830002,218.369995,206.047791,1172100
2018-03-23,218.500000,224.470001,218.500000,218.809998,206.462952,1437900
2018-03-26,221.929993,223.820007,220.869995,223.470001,210.860016,1319000
2018-03-27,225.000000,225.779999,219.789993,221.070007,208.595428,1135100
2018-03-28,221.720001,221.880005,216.699997,217.279999,205.019272,1722400
2018-03-29,219.589996,223.460007,218.020004,220.899994,208.434998,1945500
2018-04-02,220.509995,222.029999,215.550003,218.880005,206.529007,1345400
2018-04-03,219.949997,221.449997,217.210007,220.320007,207.887756,1387700
2018-04-04,215.149994,218.699997,214.270004,218.539993,206.208191,2753300
2018-04-05,220.440002,221.710007,218.350006,221.220001,208.736969,2209200
2018-04-06,219.479996,220.660004,213.770004,215.740005,203.566193,1496100
2018-04-09,217.009995,218.250000,214.539993,214.960007,202.830215,1256700
2018-04-10,217.889999,218.309998,213.910004,214.449997,202.348984,1684700
2018-04-11,214.000000,217.479996,214.000000,216.320007,204.113449,1173600
2018-04-12,216.369995,219.240005,216.160004,218.220001,206.795303,1248200
2018-04-13,219.419998,219.820007,217.179993,218.410004,206.975342,942600
2018-04-16,219.729996,220.490005,218.339996,218.399994,206.965881,1381400
2018-04-17,219.279999,222.809998,219.240005,221.410004,209.818298,1143100
2018-04-18,224.619995,227.699997,223.509995,225.490005,213.684692,1470700
2018-04-19,225.550003,225.720001,222.979996,224.979996,213.201385,1027300
2018-04-20,225.880005,225.880005,222.479996,223.110001,211.429276,1280100
2018-04-23,222.919998,226.119995,222.919998,225.960007,214.130066,1822500
2018-04-24,227.750000,229.740005,218.080002,222.020004,210.396332,2912500
2018-04-25,215.910004,217.990005,207.199997,214.529999,203.298492,4583900
2018-04-26,214.919998,215.520004,210.460007,211.750000,200.664047,2415300
2018-04-27,211.740005,212.000000,203.279999,203.710007,193.044968,2217900
2018-04-30,203.789993,205.250000,201.240005,201.309998,190.770599,2569900
2018-05-01,201.149994,201.149994,194.470001,197.300003,186.970551,2926500
2018-05-02,197.300003,200.500000,195.509995,195.679993,185.435349,1906400
2018-05-03,194.850006,196.710007,191.000000,195.000000,184.790955,2053800
2018-05-04,193.960007,195.750000,193.190002,195.070007,184.857285,1499400
2018-05-07,195.970001,198.570007,195.000000,196.449997,186.165024,1281400
2018-05-08,196.970001,199.929993,196.009995,199.619995,189.169067,2150200
2018-05-09,200.300003,202.110001,199.589996,201.050003,190.524216,1755100
2018-05-10,201.710007,203.000000,200.899994,201.669998,191.111755,1092400
2018-05-11,201.360001,204.470001,201.360001,203.919998,193.243958,1296600
2018-05-14,203.679993,204.440002,201.110001,203.070007,192.438461,1522400
2018-05-15,202.160004,202.830002,200.080002,201.649994,191.092804,1012200
2018-05-16,202.000000,202.699997,200.229996,200.500000,190.002991,1009900
2018-05-17,200.429993,202.100006,200.300003,201.759995,191.197037,1207700
2018-05-18,201.380005,203.639999,201.380005,202.520004,191.917267,2016900
2018-05-21,204.139999,206.070007,203.289993,205.770004,194.997101,1088100
2018-05-22,205.630005,205.770004,204.089996,204.369995,193.670380,1299200
2018-05-23,202.809998,205.770004,202.380005,205.559998,194.798096,1111500
2018-05-24,205.630005,208.880005,205.190002,208.729996,197.802139,1408800
2018-05-25,208.250000,208.690002,207.020004,208.119995,197.224091,1179900
2018-05-29,206.339996,206.789993,200.089996,201.809998,191.244431,1661700
2018-05-30,202.240005,204.570007,201.119995,204.039993,193.357666,1241300
2018-05-31,204.050003,204.470001,201.589996,201.710007,191.149658,1867900
2018-06-01,203.699997,204.669998,202.649994,203.470001,192.817535,955000
2018-06-04,203.910004,204.660004,202.110001,202.600006,191.993073,1125600
2018-06-05,202.169998,202.910004,199.820007,201.100006,190.571609,1659400
2018-06-06,201.830002,202.050003,200.070007,201.509995,190.960129,1601300
2018-06-07,201.979996,203.339996,201.500000,202.850006,192.229965,853300
2018-06-08,202.669998,202.990005,199.050003,202.580002,191.974121,1320900
2018-06-11,202.679993,204.110001,201.619995,201.699997,191.140198,1077400
2018-06-12,201.320007,202.529999,197.529999,198.500000,188.107727,2190400
2018-06-13,198.240005,201.270004,198.080002,199.820007,189.358627,2037000
2018-06-14,200.899994,201.000000,195.509995,195.820007,185.568024,2384500
2018-06-15,194.529999,195.899994,193.330002,195.800003,185.549072,2854300
2018-06-18,194.729996,196.500000,194.610001,195.970001,185.710190,1419000
2018-06-19,194.000000,194.759995,190.529999,190.690002,180.706619,1530900
2018-06-20,191.080002,191.949997,190.179993,191.399994,181.379425,1049600
2018-06-21,190.440002,191.660004,187.309998,188.429993,178.564957,2401200
2018-06-22,190.100006,190.139999,187.460007,189.380005,179.465195,1542800
2018-06-25,188.259995,190.119995,187.050003,189.100006,179.199860,1288900
2018-06-26,189.270004,189.960007,187.860001,188.800003,178.915558,1435100
2018-06-27,189.160004,190.720001,185.850006,185.889999,176.157913,1762200
2018-06-28,186.119995,188.250000,184.210007,187.440002,177.626740,1070600
2018-06-29,188.009995,188.630005,186.279999,186.410004,176.650696,1581000
2018-07-02,185.190002,187.539993,184.649994,187.369995,177.560410,1036600
2018-07-03,188.449997,193.350006,188.000000,189.690002,179.758972,1764900
2018-07-05,189.410004,189.860001,187.660004,188.699997,179.701813,1498700
2018-07-06,188.570007,190.179993,187.309998,188.839996,179.835144,1483900
2018-07-09,189.210007,192.300003,188.699997,191.539993,182.406387,1249600
2018-07-10,192.229996,194.309998,191.770004,192.800003,183.606323,1353700
2018-07-11,192.039993,192.080002,190.830002,191.509995,182.377823,1005200
2018-07-12,193.009995,194.059998,191.919998,193.639999,184.406235,1333700
2018-07-13,193.240005,195.070007,192.470001,192.740005,183.549179,1832300
2018-07-16,193.139999,193.750000,190.699997,191.500000,182.368301,1163900
2018-07-17,191.529999,192.550003,190.460007,192.320007,183.149185,1210800
2018-07-18,192.250000,195.919998,191.220001,195.429993,186.110901,1522700
2018-07-19,194.940002,195.720001,193.440002,194.350006,185.082413,1086900
2018-07-20,193.889999,196.130005,193.690002,195.279999,185.968048,964400
2018-07-23,195.279999,195.570007,192.779999,193.229996,184.015823,1213500
2018-07-24,195.000000,198.800003,193.690002,196.750000,187.367966,2108500
2018-07-25,198.800003,204.059998,195.410004,203.449997,193.748459,2554400
2018-07-26,202.020004,203.679993,199.339996,200.479996,190.920074,2346800
2018-07-27,201.350006,202.050003,197.979996,198.649994,189.177368,1201000
2018-07-30,198.649994,200.210007,195.979996,196.259995,186.901291,1064400
2018-07-31,198.550003,200.350006,197.600006,199.759995,190.234436,2239300
2018-08-01,199.389999,199.889999,195.559998,196.009995,186.663239,1465100
2018-08-02,194.179993,196.830002,193.270004,194.940002,185.644241,2201000
2018-08-03,194.039993,194.539993,191.850006,194.089996,184.834808,2613300
2018-08-06,193.679993,193.770004,192.119995,193.520004,184.291962,2042800
2018-08-07,193.679993,196.410004,193.679993,196.279999,186.920349,1208400
2018-08-08,196.270004,196.440002,194.020004,195.130005,185.825211,1051200
2018-08-09,194.979996,195.300003,192.399994,192.570007,183.387268,861600
2018-08-10,192.380005,192.770004,190.660004,191.809998,182.663498,954300
2018-08-13,191.929993,192.779999,190.479996,191.839996,182.692062,813100
2018-08-14,192.000000,194.169998,191.750000,193.630005,184.396744,779100
2018-08-15,192.830002,193.470001,190.770004,192.309998,183.139679,1121000
2018-08-16,192.630005,194.059998,191.979996,192.440002,183.263458,999900
2018-08-17,192.800003,194.029999,192.229996,193.679993,184.444321,808100
2018-08-20,194.250000,195.570007,193.860001,194.919998,185.625229,936000
2018-08-21,194.649994,195.619995,193.830002,194.960007,185.663315,1013400
2018-08-22,194.389999,194.910004,192.270004,192.479996,183.301575,806700
2018-08-23,192.380005,192.990005,191.399994,191.589996,182.454010,855500
2018-08-24,192.000000,192.649994,191.369995,192.589996,183.406311,619100
2018-08-27,193.000000,195.770004,193.000000,195.289993,185.977585,885300
2018-08-28,196.199997,196.399994,194.929993,195.619995,186.291840,1015100
2018-08-29,195.429993,195.949997,193.710007,194.710007,185.425232,976800
2018-08-30,194.410004,196.149994,192.050003,192.509995,183.330109,1016200
2018-08-31,191.589996,193.600006,191.350006,193.399994,184.177704,1032500
2018-09-04,192.479996,193.380005,191.399994,192.610001,183.425369,741100
2018-09-05,191.850006,194.350006,191.639999,193.979996,184.730026,1162600
2018-09-06,194.399994,195.940002,194.199997,195.240005,185.929962,741400
2018-09-07,194.770004,195.419998,193.750000,194.710007,185.425232,998100
2018-09-10,195.190002,196.899994,195.039993,195.690002,186.358521,1083300
2018-09-11,194.729996,196.600006,194.699997,196.059998,186.710846,960700
2018-09-12,195.570007,197.009995,195.500000,196.199997,186.844162,886600
2018-09-13,197.130005,198.809998,196.919998,198.570007,189.101181,949300
2018-09-14,198.630005,200.630005,198.339996,200.509995,190.948654,998200
2018-09-17,200.630005,202.880005,200.339996,202.429993,192.777100,1072400
2018-09-18,202.800003,204.949997,202.429993,204.610001,194.853165,1050900
2018-09-19,204.789993,206.380005,203.429993,204.009995,194.281738,1363900
2018-09-20,204.500000,205.169998,200.449997,202.860001,193.186600,1347700
2018-09-21,204.089996,206.149994,203.759995,204.660004,194.900757,2464200
2018-09-24,204.300003,204.610001,202.279999,202.830002,193.158035,1133600
2018-09-25,202.679993,203.869995,201.729996,203.479996,193.777008,877300
2018-09-26,203.500000,203.970001,201.490005,201.860001,192.234268,1223300
2018-09-27,202.270004,202.529999,201.089996,202.080002,192.443771,947300
2018-09-28,201.979996,204.990005,201.110001,204.720001,194.957901,1569700
2018-10-01,206.000000,206.190002,204.559998,205.500000,195.700684,829800
2018-10-02,205.770004,205.940002,204.059998,204.979996,195.205521,797900
2018-10-03,205.710007,206.630005,204.669998,205.720001,195.910217,1096000
2018-10-04,204.300003,206.179993,203.809998,205.910004,196.981674,970400
2018-10-05,206.089996,207.720001,205.509995,206.320007,197.373871,1923300
2018-10-08,206.029999,207.470001,205.330002,207.160004,198.177460,1528900
2018-10-09,206.539993,207.000000,204.009995,204.160004,195.307541,931900
2018-10-10,204.160004,204.160004,197.720001,197.820007,189.242447,1648200
2018-10-11,197.770004,198.160004,192.660004,192.940002,184.574036,2066000
2018-10-12,195.639999,195.649994,189.419998,191.850006,183.531326,1310400
2018-10-15,192.059998,194.399994,191.919998,192.630005,184.277512,1044500
2018-10-16,193.289993,195.190002,191.770004,194.710007,186.267303,1081900
2018-10-17,195.429993,196.039993,193.410004,193.839996,185.435013,1014900
2018-10-18,192.289993,193.679993,190.000000,191.220001,182.928619,1072900
2018-10-19,191.440002,192.330002,190.229996,190.259995,182.010223,942800
2018-10-22,190.910004,191.759995,189.000000,190.139999,181.895447,1138200
2018-10-23,187.619995,190.080002,186.750000,187.750000,179.609100,1914400
2018-10-24,184.839996,186.000000,172.860001,173.240005,165.728241,4887600
2018-10-25,172.979996,173.770004,169.320007,170.600006,163.202728,3254600
2018-10-26,168.710007,171.880005,167.270004,169.860001,162.494797,2877200
2018-10-29,170.720001,172.520004,164.759995,167.039993,159.797073,2586700
2018-10-30,167.380005,172.619995,166.440002,171.889999,164.436783,2405800
2018-10-31,173.509995,175.619995,172.240005,172.580002,165.096848,2215000
2018-11-01,173.270004,179.330002,173.190002,178.399994,170.664490,1848500
2018-11-02,178.970001,181.820007,176.440002,176.979996,169.306076,3515900
2018-11-05,177.539993,179.889999,176.880005,177.970001,170.253159,2455800
2018-11-06,177.679993,182.839996,177.679993,182.199997,174.299728,1637100
2018-11-07,184.820007,185.330002,182.139999,185.029999,177.007004,1879200
2018-11-08,185.020004,185.809998,184.029999,184.559998,176.557404,1317000
2018-11-09,183.360001,185.149994,183.000000,184.500000,176.500015,1245200
2018-11-12,184.960007,185.520004,180.589996,181.009995,173.161301,1146800
2018-11-13,181.759995,183.929993,179.449997,180.080002,172.271637,1298400
2018-11-14,181.440002,182.470001,178.940002,179.839996,172.042053,1790400
2018-11-15,178.000000,182.539993,177.500000,182.339996,174.433670,1206700
2018-11-16,181.339996,184.910004,180.880005,183.059998,175.122437,1584900
2018-11-19,183.160004,183.160004,178.490005,179.380005,171.601990,986700
2018-11-20,176.539993,177.490005,175.160004,175.919998,168.292038,1546800
2018-11-21,177.000000,178.630005,176.259995,176.750000,169.086029,1113000
2018-11-23,175.979996,179.460007,175.289993,178.259995,170.530548,447200
2018-11-26,179.520004,180.589996,177.449997,179.690002,171.898575,1370100
2018-11-27,178.550003,179.470001,176.500000,178.639999,170.894073,1524800
2018-11-28,179.339996,183.710007,179.039993,182.029999,174.137100,1589800
2018-11-29,181.660004,183.240005,180.839996,182.169998,174.271042,1823100
2018-11-30,182.350006,185.039993,182.350006,184.889999,176.873108,1647100
2018-12-03,187.059998,187.470001,180.789993,181.570007,173.697067,1399300
2018-12-04,180.410004,180.850006,172.970001,173.179993,165.670837,1760600
2018-12-06,170.889999,171.919998,165.300003,171.020004,163.604492,2481700
2018-12-07,170.539993,173.529999,166.710007,167.380005,160.122345,1779200
2018-12-10,169.190002,173.600006,168.550003,172.199997,164.733307,2253700
2018-12-11,174.559998,177.679993,170.880005,172.270004,164.800293,2391700
2018-12-12,174.539993,175.360001,171.000000,171.220001,163.795837,3235200
2018-12-13,172.160004,173.190002,170.500000,171.009995,163.594925,2760700
2018-12-14,169.289993,171.410004,168.539993,168.970001,161.643372,1898200
2018-12-17,168.589996,168.839996,162.470001,163.449997,156.362762,2420600
2018-12-18,164.710007,166.500000,161.820007,162.809998,155.750473,1688900
2018-12-19,161.800003,163.779999,157.160004,158.990005,152.096146,2088700
2018-12-20,158.020004,159.119995,153.009995,154.610001,147.906052,2494800
2018-12-21,151.649994,154.990005,149.770004,150.490005,143.964676,4348300
2018-12-24,148.759995,149.679993,145.339996,148.210007,141.783554,1572200
2018-12-26,147.949997,152.259995,143.869995,152.169998,145.571854,2180500
2018-12-27,150.350006,155.169998,148.630005,155.119995,148.393906,1720300
2018-12-28,155.990005,157.360001,154.270004,155.320007,148.585266,1455700
2018-12-31,156.410004,157.210007,155.389999,157.210007,150.393295,1223200
2019-01-02,155.320007,157.460007,153.820007,157.259995,150.441147,1276200
2019-01-03,156.000000,156.729996,152.440002,153.369995,146.719803,1436000
2019-01-04,155.350006,157.830002,154.119995,157.770004,150.929016,1840000
2019-01-07,157.630005,159.669998,155.929993,158.649994,151.770874,1047400
2019-01-08,159.289993,159.919998,156.750000,158.660004,151.780426,1350300
2019-01-09,159.259995,161.509995,159.160004,160.899994,153.923309,1483800
2019-01-10,160.270004,162.550003,159.369995,162.429993,155.386963,1131600
2019-01-11,161.279999,163.850006,160.899994,163.809998,156.707123,1239200
2019-01-14,162.300003,164.940002,162.240005,164.529999,157.395874,1368000
2019-01-15,164.850006,165.389999,162.389999,163.139999,156.066193,1906800
2019-01-16,162.789993,164.679993,162.690002,163.600006,156.506256,1090800
2019-01-17,162.000000,166.830002,161.750000,165.720001,159.440659,976400
2019-01-18,167.000000,170.130005,166.240005,168.580002,162.192291,1665800
2019-01-22,167.649994,168.789993,165.559998,167.220001,160.883835,1298100
2019-01-23,168.479996,169.910004,166.139999,168.809998,162.413574,1199800
2019-01-24,169.190002,172.500000,169.190002,170.820007,164.347443,1329700
2019-01-25,172.649994,172.899994,170.800003,171.220001,164.732269,1192100
2019-01-28,169.679993,172.259995,169.220001,172.190002,165.665527,1285000
2019-01-29,172.729996,176.160004,172.729996,176.000000,169.331146,1573700
2019-01-30,169.839996,171.350006,165.020004,170.910004,164.433990,4073400
2019-01-31,169.179993,173.300003,169.080002,171.169998,164.684158,2162600
2019-02-01,171.380005,172.000000,168.250000,169.029999,162.625244,1716700
2019-02-04,169.380005,174.610001,169.220001,174.610001,167.993820,1664700
2019-02-05,174.610001,174.949997,171.990005,172.220001,165.694382,1583300
2019-02-06,171.979996,174.529999,171.979996,172.759995,166.213913,1180300
2019-02-07,172.119995,173.639999,170.449997,173.589996,167.012466,1538300
